user,user2int,lec,#run,#action,err_incomplete,err_without_ct,err_etc
te1pfpcc,700,409,5,20,0,0,4
4RZ5AqQd,701,409,5,14,0,0,2
cAsJEFHH,702,409,2,26,0,0,1
FUBEbi9j,703,409,9,40,1,1,6
kZ9bB6cm,704,409,1,6,0,0,0
65JiNzyk,705,409,6,31,0,2,2
LzXXxxjp,706,409,1,6,0,0,0
RimGiTpS,707,409,2,7,0,0,1
fE4Gp9xf,709,409,1,6,0,0,0
x4MWFCyy,710,409,1,7,0,0,0
tuAth5Kh,711,409,1,9,0,0,0
7rBmTr3x,712,409,1,6,0,0,0
LHDmtOqz,713,409,2,18,0,0,1
Eck3UdtY,714,409,1,6,0,0,0
1d3fVYUS,715,409,1,7,0,0,0
gT6PolSt,716,409,1,7,0,0,0
OvnwvDqq,717,409,1,2,0,0,1
IwrbqtsH,718,409,1,12,0,0,0
iu0EugjX,719,409,1,6,0,0,0
O5ZaOggB,720,409,24,66,2,1,16
MM1CFPIs,721,409,1,6,0,0,0
18E6SYts,722,409,1,6,0,0,0
kF9grGVJ,723,409,4,13,0,0,3
BFXyLyAC,724,409,2,8,0,0,0
1DtGph4Q,725,409,1,6,0,0,0
VmE1VvTC,726,409,1,12,0,0,0
VG941zOy,727,409,2,7,0,0,1
fJZWiULH,728,409,4,13,0,0,3
lQ8URizm,729,409,1,6,0,0,0
q2ArVgbw,730,409,4,12,0,0,3
PN1I4yTW,731,409,2,8,0,0,1
DbV8aX4N,732,409,2,8,1,0,0
bbOuxLCK,733,409,1,6,0,0,0
Fi1gNowe,734,409,2,8,0,0,1
Mj3kTleV,735,409,2,8,0,0,1
gpQixEl7,736,409,1,7,0,0,0
ElqYjuLB,737,409,1,6,0,0,0
CmVGnNVo,738,409,1,6,0,0,0
mxqIYog6,740,409,2,12,0,0,1
GKJi89pA,741,409,1,6,0,0,0
Vraqh0Cu,742,409,1,6,0,0,0
zPk0ti50,743,409,1,6,0,0,0
rlC1yLmK,744,409,1,7,0,0,0
vnNSnohe,745,409,1,9,0,0,0
fBCeUvG6,746,409,1,6,0,0,0
BtRpL2tp,747,409,1,6,0,0,0
kiHVdpP6,748,409,1,6,0,0,0
JvTP1z6J,749,409,1,7,0,0,0
o673BL9N,750,409,1,6,0,0,0
bqzzwFdF,751,409,1,6,0,0,0
Ccy3lT4r,752,409,1,6,0,0,0
2wEhuiC3,753,409,1,6,0,0,0
I0yBHypt,754,409,1,6,0,0,0
W3mjoLcF,755,409,3,7,0,0,2
zzWDVTD8,756,409,1,6,0,0,0
6Z0210T7,757,409,1,7,0,0,0
hBXdJUwB,758,409,1,6,0,0,0
HOhZEgBL,759,409,1,6,0,0,0
GRjSaZDX,760,409,29,156,4,2,20
QKGpbWVR,761,409,1,6,0,0,0
hiDiK0L0,762,409,4,14,0,0,3
AtMFf2JX,763,409,1,6,0,0,0
QWUWjxYW,764,409,6,18,0,0,5
sWMToz1J,765,409,1,7,0,0,0
v9HgtIoZ,766,409,1,6,0,0,0
eltiOKJ7,767,409,2,8,0,0,1
mXEUZ6Iw,768,409,1,7,0,0,0
Ow7XPey3,769,409,2,9,0,0,1
NNKrp7Sy,770,409,2,8,0,0,0
M95HGeYS,771,409,1,6,0,0,0
DghaTIMA,772,409,1,7,0,0,0
JvwZPHZD,773,409,1,6,0,0,0
gSjAx6MQ,774,409,1,6,0,0,0
K8hGd7NF,775,409,1,6,0,0,0
aCtZWR0p,776,409,3,9,2,0,0
VXpaxZlk,777,409,1,7,0,0,0
DNgkq4wq,778,409,2,6,1,0,0
9KJD1yGF,779,409,3,9,0,0,2
L2Te4YP1,780,409,1,7,0,0,0
JhW3F2v0,781,409,1,9,0,0,0
RqfwKGDg,782,409,1,6,0,0,0
s6DWbHUx,783,409,3,10,0,0,2
Gz4kBdUs,784,409,1,6,0,0,0
s4Jt2pYL,785,409,1,6,0,0,0
N0JjoTb2,786,409,1,6,0,0,0
yHpiRchc,787,409,2,6,0,0,0
VMjm6DNg,788,409,1,7,0,0,0
DgG3PUZR,789,409,1,8,0,0,0
KilDrZI5,790,409,1,6,0,0,0
W9tajeFi,791,409,2,7,0,0,0
nXRSxo1X,792,409,1,6,0,0,0
UI8lKij2,793,409,1,6,0,0,0
pm7rI96Y,794,409,1,7,0,0,0
9u9CzMSU,795,409,5,22,2,0,2
2f4VEPZ1,796,409,5,16,1,0,3
PyhPa8Ry,797,409,1,6,0,0,0
6x5LfpaA,798,409,1,6,0,0,0
ueIpqNlR,799,409,4,28,0,0,3
RMdxUCJt,800,409,1,6,0,0,0
iDPMmOlw,801,409,8,14,0,1,6
jgEcYfP2,802,409,1,6,0,0,0
gLCkl9jX,803,409,1,6,0,0,0
XPX8Qx9W,804,409,1,7,0,0,0
ufWNalPo,805,409,2,8,0,0,1
trctijQv,806,409,1,6,0,0,0
6bI0XHdS,807,409,1,6,0,0,0
xaIGCR5e,808,409,1,9,0,0,0
jhnqoWq8,809,409,1,6,0,0,0
Wyl0vi9m,810,409,1,6,0,0,0
2Nwp53Xa,811,409,2,7,0,0,1
UuAZ3DE0,812,409,1,6,0,0,0
E6CPBDeL,813,409,1,6,0,0,0
5puhdDMf,814,409,3,19,0,1,1
cdpd4lFB,815,409,1,7,0,0,0
6zsmjEWI,816,409,1,6,0,0,0
QrLWNl48,817,409,1,6,0,0,0
0JQFsCba,818,409,1,6,0,0,0
WAT3hcsJ,819,409,1,6,0,0,0
KuW66bCW,820,409,1,6,0,0,0
zCZUHEOL,821,409,2,9,0,0,1
IvnztKdF,822,409,1,6,0,0,0
T18kaUBD,823,409,3,12,0,0,1
ZrdNbYE0,824,409,2,21,0,0,1
lhKEXOpC,825,409,1,7,0,0,0
Hl1N8AuH,826,409,1,7,0,0,0
9eZu429r,827,409,4,21,0,0,3
ZeMnkaGq,828,409,1,6,0,0,0
f7zpTgWH,829,409,1,6,0,0,0
5KtkrGzg,830,409,1,6,0,0,0
YzRiHl1r,831,409,11,29,0,1,9
vEnKDb5K,832,409,2,7,0,0,1
8lDuwOtp,833,409,1,12,0,0,0
weDGP8oD,834,409,1,7,0,0,0
inr0hbjM,835,409,1,6,0,0,0
rlHvZa1R,836,409,1,6,0,0,0
gU7IsfZw,837,409,1,6,0,0,0
bbA9XyZf,838,409,2,13,0,0,0
uZKt1XIu,839,409,1,7,0,0,0
RAk7OQxR,840,409,2,8,0,0,1
qs2zN0YJ,841,409,2,7,0,0,1
z7HfioQc,842,409,22,82,5,0,15
fxA9E374,843,409,1,6,0,0,0
CiFwinjh,844,409,9,36,0,0,8
a8HIPEgK,845,409,26,75,0,0,25
EaWFtOfB,846,409,1,6,0,0,0
PxAkZpzH,847,409,1,6,0,0,0
Aalcphbq,848,409,2,8,0,0,1
L2kmQh8S,849,409,1,6,0,0,0
kIE5cgnp,850,409,1,8,0,0,0
w3Fajv8I,851,409,1,6,0,0,0
8yocM82z,852,409,1,8,0,0,0
WfAieE3P,853,409,7,32,0,0,6
0H9KjUtj,854,409,3,11,0,0,2
RsL1uqPz,855,409,1,6,0,0,0
K9f1pzy4,856,409,2,8,0,0,1
LrlvQhsO,857,409,1,6,0,0,0
bIDLQhhd,858,409,1,6,0,0,0
enNWwzgT,859,409,2,8,0,0,1
bPjJKmP2,861,409,2,7,0,0,1
w6N0roMX,862,409,2,9,0,0,0
iBbgh2AO,863,409,7,29,0,0,6
Oq7P4v4H,864,409,2,7,0,0,1
kmX9Re3X,865,409,1,6,0,0,0
JEiT5FZz,866,409,3,11,0,0,2
WipVFgUy,867,409,1,6,0,0,0
T8M85aWd,868,409,1,7,0,0,0
HkYHyFE2,869,409,1,6,0,0,0
KmDtPqdk,870,409,2,6,0,0,0
ZDxjwja6,871,409,2,20,0,0,1
lmv8tnST,872,409,1,6,0,0,0
mcLLcgdl,873,409,1,6,0,0,0
Zp3pODqv,874,409,1,4,0,0,1
VzJE93yJ,875,409,4,25,0,0,3
JCQq0KH0,876,409,1,7,0,0,0
A1jzHwvG,877,409,2,6,1,0,0
O53jmI4w,878,409,1,6,0,0,0
C8YO5G1s,879,409,11,45,2,0,5
Amlze1vK,880,409,1,6,0,0,0
zK7f88Ms,881,409,1,6,0,0,0
FSPzCGW5,882,409,1,6,0,0,0
ZYXjvtg7,883,409,5,11,4,0,0
TFMfoNRR,884,409,9,24,4,1,2
M9daKgOp,885,409,1,6,0,0,0
mwEGuzix,886,409,1,6,0,0,0
46lCiXx3,887,409,1,7,0,0,0
wRZT3siB,888,409,1,6,0,0,0
PDIj1LTE,889,409,3,13,0,0,2
Tu5bnBGp,890,409,1,6,0,0,0
HIK6rkkv,891,409,1,20,0,0,0
QevCUOWn,892,409,1,6,0,0,0
jxg95d07,893,409,1,7,0,0,0
cW2OvrJa,894,409,1,6,0,0,0
86OauhCx,895,409,2,14,0,0,1
mtqpKgN7,896,409,1,6,0,0,0
GdmBROqf,897,409,1,6,0,0,0
pDRHaNBI,898,409,1,6,0,0,0
FZNFaeFm,899,409,2,6,0,0,0
3WEJiQqg,900,409,1,12,0,0,0
BfsWV7Xs,901,409,9,41,1,0,7
4Z4N74NY,902,409,1,6,0,0,0
OvUOJPXK,903,409,1,6,0,0,0
iUYrAvYy,904,409,5,12,0,0,4
b7nseOu9,905,409,1,6,0,0,0
HgVK2190,906,409,1,6,0,0,0
3jUc6Wd1,907,409,4,17,3,0,0
q4bDDQLV,908,409,3,15,0,1,1
mOHMUJyB,909,409,5,41,1,0,3
FDrmd3dl,910,409,1,6,0,0,0
kuusNyNy,911,409,1,6,0,0,0
AVq0h4nG,912,409,1,6,0,0,0
ZhF04Oj8,913,409,1,8,0,0,0
f3QeUbGK,914,409,1,8,0,0,0
r8Yo0BU2,915,409,2,9,0,0,1
OA8FFmtw,916,409,2,11,0,0,1
iNok05PG,917,409,1,6,0,0,0
XasItDeY,918,409,2,6,0,0,0
3J5eCFWE,919,409,1,6,0,0,0
sukFFVWL,920,409,2,18,0,0,1
iCoyZ14u,921,409,1,6,0,0,0
muIHPltV,922,409,2,8,1,0,0
0oBVwrkj,923,409,2,6,0,0,0
l721G8f1,924,409,2,6,0,0,0
kQBn51BB,925,409,2,8,0,0,1
DUpP6lEG,926,409,1,6,0,0,0
uVWsILHd,927,409,1,6,0,0,0
0sqMSfJQ,928,409,1,8,0,0,0
Abplnpjt,929,409,1,7,0,0,0
LsQjxjrO,930,409,7,27,4,2,0
O0bb1zCO,931,409,7,15,0,0,6
txa4nrmM,932,409,15,73,0,0,13
uJpxSiJA,933,409,2,16,0,0,1
bZoSpWB6,934,409,6,13,0,0,5
9RLGNTen,935,409,1,6,0,0,0
A74NPkfI,936,409,1,8,0,0,0
J1WdK8r0,937,409,2,6,0,0,0
QZMevR4q,938,409,1,9,0,0,0
nIOoKSsc,939,409,16,66,1,0,12
8hieXjMp,940,409,1,6,0,0,0
6KT6JERM,941,409,1,6,0,0,0
G0DMwoGZ,942,409,1,7,0,0,0
zrHGpuQ5,943,409,1,7,0,0,0
UtXgUeoQ,944,409,1,6,0,0,0
ZtE6tI11,945,409,11,41,0,1,9
fx83Wj2N,946,409,9,28,0,0,8
8CHn6Lw7,947,409,1,6,0,0,0
hY6uCZ75,948,409,16,42,0,0,15
E1rKRlzs,949,409,2,8,0,0,1
Hy9Cz6AL,950,409,3,16,0,0,2
NxEibukc,951,409,1,12,0,0,0
wzAcr9oe,952,409,1,7,0,0,0
YEpsiU5v,953,409,2,6,0,0,0
ZKC7RIPQ,954,409,2,12,0,0,0
VaFl0LOs,955,409,1,7,0,0,0
Bi43fvO4,956,409,1,6,0,0,0
HY1sGBwu,957,409,6,25,0,0,5
aXxlRaVo,958,409,1,6,0,0,0
dfNQIckU,959,409,5,10,0,0,3
uLz2GzSo,960,409,3,13,0,0,1
s10P6Nwd,961,409,1,6,0,0,0
fNTrd5ZH,962,409,1,6,0,0,0
pDY0niwq,963,409,1,6,0,0,0
womFUmX8,964,409,1,6,0,0,0
pXuN06wK,965,409,1,6,0,0,0
2kRx16AI,966,409,1,6,0,0,0
FzUTnzlV,967,409,1,6,0,0,0
IwwO2eur,968,409,1,6,0,0,0
gR8gRGoC,969,409,1,6,0,0,0
ihI4ddlX,970,409,1,6,0,0,0
zlq9xWEK,971,409,1,6,0,0,0
i8R9YBC7,972,409,1,6,0,0,0
SH1K2u0a,973,409,1,7,0,0,0
izjSLf8M,974,409,1,8,0,0,0
cNVbpHmO,975,409,1,6,0,0,0
Ft1z7nuT,976,409,1,9,0,0,0
Q3J2gVF5,977,409,3,12,0,0,1
tfgqjAxm,978,409,1,6,0,0,0
NvNYER2f,979,409,30,115,0,2,23
1WylnEVB,980,409,1,7,0,0,0
cO5AGIUf,981,409,1,6,0,0,0
5QogpHhg,982,409,1,6,0,0,0
PfcRcHeG,983,409,1,6,0,0,0
wJh388gr,984,409,1,8,0,0,0
OKPjBmCw,985,409,2,6,0,0,0
S015F7eL,986,409,1,7,0,0,0
KWVtuLx5,987,409,8,23,0,0,6
BaXvQxho,988,409,1,10,0,0,0
miFgL4fb,989,409,1,6,0,0,0
VLZkOJi1,990,409,2,7,0,0,1
1S5p6IxX,991,409,1,6,0,0,0
nnsJW6Qs,992,409,17,59,0,1,15
OQ2Qo1e1,993,409,1,6,0,0,0
j1ssErzo,994,409,1,6,0,0,0
b3Lo7OiT,995,409,2,3,1,0,1
J5LIhEZa,996,409,1,6,0,0,0
xehIpmhO,997,409,1,7,0,0,0
ZsIR5N3c,998,409,1,6,0,0,0
Bv46iBHp,999,409,1,10,0,0,0
MYpnDzjK,1000,409,8,33,0,1,5
TAvE0olc,1001,409,5,9,0,0,4
EVLWz8i2,1002,409,1,6,0,0,0
hJxc4qIS,1003,409,1,8,0,0,0
7mo0quwS,1004,409,1,6,0,0,0
UFYZ5lhS,1005,409,2,10,0,0,1
tVrsDZ3b,1006,409,1,8,0,0,0
L6Sa5jKs,1007,409,1,6,0,0,0
5kbyf8Pq,1008,409,1,7,0,0,0
obJMt3qV,1009,409,1,6,0,0,0
WnZPaAWR,1010,409,13,46,0,0,9
sjoqukKf,1011,409,1,10,0,0,0
pxtu46PB,1012,409,1,6,0,0,0
n531EYkP,1013,409,1,7,0,0,0
yxWCb2up,1014,409,4,13,0,0,1
YWEBvxgA,1015,409,1,10,0,0,0
NYGqXg1u,1016,409,7,14,0,0,5
xwsQ9Ayt,1017,409,1,7,0,0,0
pIeFNwow,1018,409,3,8,0,0,2
foISyK39,1019,409,1,6,0,0,0
9NxKaKOg,1020,409,3,8,0,0,2
oahJmCOn,1021,409,1,6,0,0,0
YdTlGfZI,1022,409,4,10,0,0,3
ukR7igiI,1023,409,2,8,0,0,1
HyOYd9UN,1024,409,3,16,1,1,0
ZGCAdqeT,1025,409,6,19,4,0,0
tjCeIktN,1026,409,2,13,0,0,1
qSllYISH,1027,409,4,9,0,0,3
FrC1UznB,1028,409,2,7,0,0,1
wNmn1cmt,1029,409,8,27,2,4,0
ecB3uyE6,1030,409,2,29,0,0,1
Jklxvq4I,1031,409,1,6,0,0,0
MS8uydcJ,1032,409,1,6,0,0,0
TczVZpen,1033,409,7,21,0,0,6
XJmp7FYZ,1034,409,2,6,0,0,0
cNuqSlZz,1035,409,1,6,0,0,0
xO5CdzI8,1036,409,4,20,0,0,2
XmJw9DHN,1037,409,3,19,2,0,0
IioWhSb8,1038,409,1,6,0,0,0
blhH95Oc,1039,409,3,6,0,0,0
hIAAwkHX,1040,409,1,1,0,0,1
Ob5wBoBU,1041,409,1,6,0,0,0
KW8IafKr,1042,409,2,8,0,0,1
YiknWk24,1043,409,2,12,0,0,1
nwOzAfaz,1044,409,1,9,0,0,0
8kljz6ip,1045,409,1,6,0,0,0
4uUq3D1f,1046,409,2,7,0,0,1
1jDQcWg1,1047,409,1,6,0,0,0
HoOkjCZu,1048,409,1,6,0,0,0
mGSlHYNz,1049,409,3,15,0,0,2
8rfFIPr6,1050,409,2,12,0,0,0
SEx3Lu9a,1051,409,1,7,0,0,0
HasEOMK0,1052,409,1,6,0,0,0
kRSgmJ7Z,1053,409,1,6,0,0,0
KkwFINqn,1054,409,1,6,0,0,0
CyhDSJlt,1055,409,1,6,0,0,0
yRhT5Vmm,1056,409,6,11,0,0,5
f4VEKfM4,1057,409,1,6,0,0,0
hDerej0b,1058,409,1,7,0,0,0
F6T1bu9X,1059,409,1,6,0,0,0
Nx9Havz4,1061,409,2,10,0,0,1
WeiMRc5V,1062,409,1,6,0,0,0
AOCzK9i0,1063,409,3,7,0,0,1
i239k19u,1064,409,1,6,0,0,0
VIjTSAwC,1065,409,1,7,0,0,0
gVnnexgb,1066,409,3,7,0,0,2
K3SvRijX,1067,409,8,30,0,0,7
fc0Nz8eQ,1068,409,1,6,0,0,0
qlWsriJK,1069,409,1,6,0,0,0
L8jjQrqd,1070,409,1,7,0,0,0
wW6fRiJH,1071,409,1,6,0,0,0
r7Nekdje,1072,409,1,7,0,0,0
puDgEyp2,1073,409,1,6,0,0,0
NxWAEzIM,1074,409,1,6,0,0,0
pPCTSlP1,1075,409,3,14,0,0,2
1UkVWPhu,1076,409,1,6,0,0,0
BD6xChmw,1077,409,1,7,0,0,0
T5I802uq,1078,409,1,7,0,0,0
edzlnHnt,1079,409,2,8,0,0,1
0pVMNw3r,1081,409,1,6,0,0,0
kDHvKV9P,1082,409,1,6,0,0,0
Vm9IpMsX,1083,409,1,7,0,0,0
6y2lUDUA,1084,409,9,8,0,0,8
0NRwDSRC,1085,409,1,7,0,0,0
u6WlRTvj,1086,409,3,8,0,0,2
4pZMgyI0,1087,409,1,6,0,0,0
wgUBqg01,1088,409,1,6,0,0,0
nx6JwFLV,1089,409,1,6,0,0,0
ammDumZF,1090,409,1,6,0,0,0
G7pBY0Zj,1091,409,1,6,0,0,0
cP4KUxGT,1092,409,1,6,0,0,0
wOfhZpxi,1093,409,4,9,0,0,3
2nNpwGx4,1094,409,1,6,0,0,0
bXGDSwbx,1095,409,2,6,1,0,0
5B2jxDvV,1096,409,1,6,0,0,0
cEulHVN6,1097,409,1,6,0,0,0
0cBV83Bv,1098,409,3,8,0,0,2
3bhQWXQZ,1099,409,1,12,0,0,0
KJf5jAbk,1100,409,1,6,0,0,0
LT6IIPML,1101,409,1,7,0,0,0
SZYkCrJ7,1102,409,2,6,0,0,1
FxxPMUf3,1103,409,2,11,0,0,0
oolP4E8K,1104,409,1,6,0,0,0
25JXbslz,1105,409,1,7,0,0,0
Ioa0Ykrj,1106,409,1,6,0,0,0
5pLsvfLG,1107,409,2,10,0,0,1
mHeUyq7S,1108,409,1,6,0,0,0
IINWiVB6,1110,409,2,7,0,0,1
iwoQEBOO,1111,409,2,12,0,0,1
AHv1IzYO,1112,409,1,6,0,0,0
hjKtbtgN,1113,409,1,8,0,0,0
d7BNZnpO,1114,409,4,19,0,0,3
zfKs2JDY,1115,409,1,7,0,0,0
uTRADgsw,1116,409,1,6,0,0,0
SVAFmiDt,1117,409,1,6,0,0,0
y4eInFmC,1118,409,1,8,0,0,0
rcVrG7uu,1119,409,1,6,0,0,0
YnGCdQK1,1120,409,1,6,0,0,0
Apvf8KMi,1121,409,1,13,0,0,0
iMQlwtv3,1122,409,2,10,0,0,1
3zBO3nho,1123,409,7,22,1,2,3
WRAscVFz,1124,409,1,6,0,0,0
dRegCV3V,1125,409,2,14,0,0,0
WuQz4Npv,1126,409,1,10,0,0,0
kHCtyz2N,1127,409,4,14,0,0,1
pLsOrbR1,1128,409,1,6,0,0,0
FHQFjTP0,1129,409,21,77,4,1,12
d2UYON63,1130,409,15,58,1,1,9
uMLlvwgS,1131,409,2,8,0,0,1
kQhnHP2K,1132,409,7,32,0,0,6
oAqkLJpt,1133,409,1,7,0,0,0
kOWXk9Qd,1134,409,2,9,0,0,1
kSGwlaKG,1135,409,1,6,0,0,0
sSndCl76,1136,409,2,6,1,0,0
iTSisz6R,1137,409,2,11,0,0,1
IfmgefjV,1138,409,9,30,0,0,8
klIVxesP,1139,409,1,2,0,0,1
f6XLdgKA,1140,409,7,17,4,0,2
69Jflfqj,1141,409,1,6,0,0,0
Q8OlmvCM,1142,409,2,12,0,0,1
T4WfV4Oz,1143,409,1,6,0,0,0
krQonu2m,1144,409,1,6,0,0,0
sXU6XaH5,1145,409,2,8,0,0,1
CcJRSBq6,1146,409,1,6,0,0,1
xykYhJgV,1147,409,1,6,0,0,0
YaSdKzvJ,1148,409,1,7,0,0,0
k4hZN1i5,1149,409,1,6,0,0,0
JcfDYgEy,1150,409,1,6,0,0,0
uzSE9rcy,1151,409,1,6,0,0,0
3PYTAzob,1152,409,1,6,0,0,0
8XHJ0otX,1153,409,1,6,0,0,0
6yPqgYPD,1154,409,1,7,0,0,0
YB7AXr2S,1155,409,1,6,0,0,0
T93LD6Ie,1156,409,1,6,0,0,0
HMLWE866,1157,409,2,7,1,0,0
iwo9LO8K,1158,409,2,17,1,0,0
tPELntjy,1159,409,1,7,0,0,0
MURcMNma,1160,409,1,9,0,0,0
j8j8yiBP,1161,409,1,6,0,0,0
bmqZlwf9,1162,409,1,7,0,0,0
OoAxCm6x,1163,409,1,6,0,0,0
GmIVPoqr,1164,409,2,8,0,0,0
d03HQ6WL,1165,409,1,6,0,0,0
5ExSa2hK,1166,409,2,8,0,0,1
uRjXvjiH,1167,409,1,7,0,0,0
7GkcWHsc,1168,409,1,6,0,0,0
fO5Bsbg7,1169,409,1,7,0,0,0
8THYkvsL,1171,409,1,6,0,0,0
wmge31Qa,1172,409,1,10,0,0,0
MxQ3fFLV,1173,409,1,6,0,0,0
mZLYJ4Qm,1174,409,1,6,0,0,0
4Aq0PlJS,1175,409,1,7,0,0,0
6HWczN5Q,1176,409,2,13,0,0,0
G6MZitOd,1177,409,1,6,0,0,0
fAJpPxul,1178,409,1,6,0,0,0
x6f3J3vc,1179,409,1,6,0,0,0
CDg7IRM0,1180,409,3,10,0,0,2
rllSkc6N,1181,409,1,19,0,0,0
YmlMKh5N,1182,409,1,6,0,0,0
zgEsvvYz,1183,409,1,8,0,0,0
kFmbOsjq,1184,409,1,7,0,0,0
S5FvzwrY,1185,409,1,6,0,0,0
T3JWVzIH,1186,409,1,11,0,0,0
4jcDhoIG,1187,409,1,6,0,0,0
L2mOqzvW,1188,409,1,7,0,0,0
rY5TNeW5,1189,409,6,14,0,0,5
W3EjOpY9,1190,409,3,21,0,0,1
f2vGarmC,1191,409,3,8,0,0,2
Nbajy3l3,1192,409,2,11,0,0,0
zVzwvtRn,1193,409,3,12,0,0,1
8OLIWTb8,1194,409,1,7,0,0,0
WulL10xh,1195,409,1,6,0,0,0
oYkzdQNP,1196,409,1,6,0,0,0
eiGOkWXR,1197,409,2,6,0,0,0
fVkbHsKI,1198,409,2,12,1,0,0
bMkgbgzR,1199,409,1,6,0,0,0
C6spn7zh,1200,409,3,6,0,0,0
189xcm2g,1201,409,3,6,2,0,0
jqhDPg5A,1202,409,1,15,0,0,0
N79B800S,1203,409,3,12,2,0,0
184xUZaq,1204,409,1,6,0,0,0
t5hCuPhP,1205,409,2,6,1,0,0
WXOeAhOJ,1206,409,1,6,0,0,0
uErmGrUm,1207,409,1,6,0,0,0
PL5lQRqu,1208,409,1,6,0,0,0
UkYM9x7p,1209,409,2,7,0,1,1
5gONKCEf,1210,409,1,6,0,0,0
iLpqzrcr,1211,409,1,6,0,0,0
7D8kXHJY,1212,409,1,6,0,0,0
wjKpnbNN,1213,409,2,11,0,0,1
SnkJmwDZ,1214,409,5,9,0,0,3
fkjXgeJI,1215,409,2,7,0,0,0
rc63TgGC,1216,409,1,9,0,0,0
yHbZkN2Q,1217,409,1,7,0,0,0
5zzR9P4i,1218,409,1,6,0,0,0
N5qGT69n,1219,409,1,6,0,0,0
QviCUaos,1220,409,2,9,0,0,1
m6uC2lBt,1221,409,1,6,0,0,0
ctadNetX,1222,409,1,7,0,0,0
1b6FCS9B,1223,409,2,7,0,0,1
6p22J961,1224,409,2,20,0,0,1
7XbE80QV,1225,409,3,13,0,0,1
u69chn4c,1226,409,7,25,0,0,5
yrPnqbBV,1227,409,1,8,0,0,0
oquKcKCq,1228,409,3,15,0,0,1
NgfwUDuo,1229,409,1,6,0,0,0
gmbnduox,1230,409,1,6,0,0,0
sxuyO70v,1231,409,1,8,0,0,0
yMXoywYU,1232,409,1,6,0,0,0
lPDbFbaL,1233,409,1,6,0,0,0
jvp2Xzg5,1234,409,1,6,0,0,0
r0BJ8mRJ,1235,409,1,6,0,0,0
ftWUYyUN,1236,409,1,6,0,0,0
tqHH51MW,1237,409,3,10,0,0,2
Rpb3ihpu,1238,409,1,7,0,0,0
avF6NutM,1239,409,1,6,0,0,0
CEk7SVs5,1240,409,5,13,0,0,4
VVMZNcV8,1241,409,2,7,0,0,1
0Et2fv5z,1242,409,1,7,0,0,0
x14SkKj3,1243,409,2,14,0,0,1
l7jD60Ck,1244,409,1,6,0,0,0
LZIFxkuX,1245,409,1,6,0,0,0
GvgOzu9l,1246,409,1,6,0,0,0
KxLT8zfX,1247,409,4,14,0,1,2
s4S6JerL,1248,409,1,6,0,0,0
4dANSdJH,1249,409,2,8,0,0,1
MoKViiZo,1250,409,1,6,0,0,0
qy8XsFGd,1251,409,6,12,0,0,5
Cse9MRJi,1252,409,2,6,0,0,0
7MEG3Eqj,1253,409,2,8,0,0,1
rOqNblIi,1254,409,1,7,0,0,0
ac8sNhpr,1255,409,1,6,0,0,0
uNh9fDaz,1256,409,1,6,0,0,0
IZMZkHWO,1257,409,2,6,0,0,0
2hZW5tys,1258,409,1,6,0,0,0
CcyricgM,1259,409,5,32,0,0,4
bks020uf,1260,409,8,33,0,0,7
gk1PZo43,1261,409,1,7,0,0,0
j5KwOLR1,1262,409,2,12,0,0,0
R3yb3NGG,1263,409,1,8,0,0,0
VccUpos0,1264,409,1,6,0,0,0
mKBHGaFq,1265,409,1,8,0,0,0
jRrW0khs,1266,409,2,19,0,0,1
xNI2YJ39,1267,409,1,6,0,0,0
0U9Y1Ctw,1268,409,1,7,0,0,0
ggSSzTsi,1269,409,17,51,0,0,13
C8o1l5YE,1270,409,1,7,0,0,0
G4N7hlsI,1271,409,1,6,0,0,0
TbN34vq9,1272,409,2,6,1,0,0
8NuKAZWn,1273,409,1,12,0,0,0
2uGjNzh9,1274,409,9,37,4,1,3
gm6WjJsz,1275,409,3,8,0,0,1
ZXIcXJfW,1276,409,1,6,0,0,0
tMDcvMjD,1277,409,1,9,0,0,0
sYUWpaZ7,1278,409,2,6,0,0,0
dQ4HqoNL,1279,409,2,8,0,0,1
jntFfcAP,1280,409,1,6,0,0,0
t5lMOeAY,1281,409,11,43,0,0,10
6nf92yBV,1282,409,1,12,0,0,0
ol5lSKCM,1283,409,1,6,0,0,0
fIytWyum,1284,409,2,22,0,0,1
KbSOIbP6,1285,409,1,17,0,0,0
mhm8aKvf,1286,409,3,7,0,0,2
Lo9UYWjU,1287,409,2,7,0,0,1
Ly1E0Lhz,1288,409,3,8,0,0,2
9WYedRmu,1289,409,1,6,0,0,0
84o3ocWR,1290,409,3,21,0,0,2
GCfIYfsT,1291,409,1,7,0,0,0
9Hgq2fRM,1292,409,11,15,0,2,6
1ACx9H6g,1293,409,1,6,0,0,0
3ZXV5ALv,1294,409,1,6,0,0,0
pfWa5AMM,1295,409,1,8,0,0,0
6TMWZ0pl,1296,409,1,6,0,0,0
FdwZf0Rn,1297,409,3,18,0,0,2
gsf5wlYJ,1298,409,1,10,0,0,0
vVxB6HO0,1299,409,4,26,0,1,2
aDojmP10,1300,409,3,6,0,0,0
7zFGicCp,1301,409,3,12,0,0,2
6qxp8dhu,1302,409,1,6,0,0,0
XRCq7Og7,1303,409,15,54,0,0,14
45PbJtTP,1304,409,3,14,0,1,0
sD5lrXAn,1305,409,1,7,0,0,0
YqmryJF2,1306,409,3,15,0,0,1
