user,user2int,lec,#runs,#actions,~5,5~10,10~30,30~60,60~
wOi0W9qH,525,409,1,6,0,0,0,0,0
cuqeCXl9,526,409,1,11,0,0,0,0,0
jze9XG1u,527,409,1,6,0,0,0,0,0
cO0AYGTe,528,409,1,6,0,0,0,0,0
7UrfRwLC,529,409,1,8,0,0,0,0,0
t4mxRLky,530,409,1,6,0,0,0,0,0
JmXda4Lv,531,409,1,6,0,0,0,0,0
z4eOF5Dq,532,409,5,34,0,0,3,1,0
tbvDCgpS,533,409,2,10,0,0,1,0,0
OofdNYW9,534,409,1,6,0,0,0,0,0
AkgeLSxu,535,409,1,9,0,0,0,0,0
ZsBJQXHn,536,409,1,10,0,0,0,0,0
MKAqsu01,537,409,0,0,0,0,0,0,0
dERS9l6Z,538,409,1,7,0,0,0,0,0
7I08n95o,539,409,1,7,0,0,0,0,0
KGTUbjwY,540,409,1,6,0,0,0,0,0
5yvTLZhX,541,409,1,6,0,0,0,0,0
nBq5jLRM,542,409,6,18,1,1,1,2,0
mWFewhNs,543,409,2,7,1,0,0,0,0
ARBOhK3I,544,409,1,6,0,0,0,0,0
4Hl0aal5,545,409,2,15,0,1,0,0,0
fSRQ2ibf,546,409,1,6,0,0,0,0,0
6gAUSjhc,547,409,1,6,0,0,0,0,0
TRZkcYN2,548,409,1,6,0,0,0,0,0
3vO9jHB9,549,409,9,40,1,0,2,3,2
l4tvmFtA,550,409,1,6,0,0,0,0,0
4iOJhiXQ,551,409,13,22,3,2,4,0,3
g9LWmbU6,552,409,1,6,0,0,0,0,0
rX3DS5Po,553,409,1,12,0,0,0,0,0
hL2sSCQD,554,409,3,10,1,1,0,0,0
pDRuNoz1,555,409,1,6,0,0,0,0,0
fJ62tJtx,556,409,1,6,0,0,0,0,0
ljmT00JW,557,409,1,6,0,0,0,0,0
UG4PXHiv,558,409,2,7,1,0,0,0,0
by1TPwNQ,559,409,1,6,0,0,0,0,0
qDjNDjKC,560,409,1,6,0,0,0,0,0
DSmyG0Mo,561,409,1,6,0,0,0,0,0
ElVix4Df,562,409,1,6,0,0,0,0,0
dsYXqsnm,563,409,1,7,0,0,0,0,0
cl5FHddn,564,409,1,6,0,0,0,0,0
5Ct683Fl,565,409,1,6,0,0,0,0,0
N2TfsBwZ,566,409,1,6,0,0,0,0,0
OmfLABbF,567,409,2,18,1,0,0,0,0
jaV5YdyY,568,409,1,6,0,0,0,0,0
BzS4Hi0u,569,409,1,6,0,0,0,0,0
T90INdv7,570,409,1,6,0,0,0,0,0
eIbSfSrM,571,409,2,11,0,0,1,0,0
rZdY4vwy,572,409,1,8,0,0,0,0,0
kMFzhZQr,573,409,1,6,0,0,0,0,0
h8YxKUGG,574,409,3,19,0,0,2,0,0
6lCvFCU9,575,409,1,6,0,0,0,0,0
x26DszJn,576,409,3,7,1,1,0,0,0
GZCQueoX,577,409,1,6,0,0,0,0,0
uYLWS0gm,578,409,1,7,0,0,0,0,0
A6V7LSip,579,409,12,39,2,0,7,2,0
fC6MUcJm,580,409,1,7,0,0,0,0,0
mw2C16Bk,581,409,1,6,0,0,0,0,0
3C3m6gyn,582,409,1,9,0,0,0,0,0
9bUBH8jw,583,409,1,6,0,0,0,0,0
RnVcbYpg,584,409,1,6,0,0,0,0,0
bqTuhNvo,585,409,0,0,0,0,0,0,0
9w8eVy1M,586,409,3,11,0,1,1,0,0
KE7vtcwC,587,409,12,27,4,2,2,2,1
9oWJ6ehm,588,409,1,4,0,0,0,0,0
NjTRL1BO,589,409,3,12,0,0,2,0,0
QkHDcdft,590,409,2,6,1,0,0,0,0
EZia9vrE,591,409,1,6,0,0,0,0,0
XSgE31uV,592,409,3,10,0,0,2,0,0
v1mRsbXR,593,409,1,7,0,0,0,0,0
VD1rJgTj,594,409,1,6,0,0,0,0,0
qvt6WYZE,595,409,1,6,0,0,0,0,0
IvgXPeEj,596,409,1,6,0,0,0,0,0
eK4Ji45Y,597,409,3,7,0,0,2,0,0
k20MCW13,598,409,4,18,0,1,2,0,0
x8K77mUc,599,409,1,6,0,0,0,0,0
cGKoQNmV,600,409,1,6,0,0,0,0,0
omTTEa6a,601,409,1,6,0,0,0,0,0
16pafpyL,602,409,1,6,0,0,0,0,0
Kajs2bjw,603,409,1,8,0,0,0,0,0
68VX7BpE,604,409,1,6,0,0,0,0,0
YyWjXNul,605,409,1,8,0,0,0,0,0
HKTmnfPD,606,409,8,26,1,0,3,3,0
xkZZaBpc,607,409,2,8,0,0,1,0,0
iIyfGkYP,608,409,5,15,0,0,4,0,0
jQnXrcIp,609,409,2,6,0,0,1,0,0
ZbkeFkAl,610,409,1,6,0,0,0,0,0
cyessnZM,611,409,1,6,0,0,0,0,0
KEBl4GvF,612,409,1,8,0,0,0,0,0
AUtK9NfS,613,409,1,6,0,0,0,0,0
z9GN9wb2,614,409,1,6,0,0,0,0,0
c2DUK631,615,409,8,33,0,0,7,0,0
mynSA2Wm,616,409,4,14,1,0,1,1,0
ZJ5XMUJ1,617,409,1,6,0,0,0,0,0
tEPb29cR,618,409,1,0,0,0,0,0,0
XHbxrj2w,619,409,1,6,0,0,0,0,0
iqUPyhOC,620,409,1,6,0,0,0,0,0
4X7OJIH8,621,409,1,6,0,0,0,0,0
7CB25eqv,622,409,2,16,0,0,0,1,0
yaUWt3o4,623,409,1,6,0,0,0,0,0
q8cJNr85,624,409,1,7,0,0,0,0,0
VXZRYGTH,625,409,3,21,0,0,1,1,0
yjPWbDQg,626,409,1,6,0,0,0,0,0
2clLrQbX,627,409,2,14,0,0,0,1,0
nUQanHSP,628,409,1,7,0,0,0,0,0
6fAtuDtX,629,409,1,6,0,0,0,0,0
fyy6PZol,630,409,1,6,0,0,0,0,0
hveHKzZZ,631,409,1,6,0,0,0,0,0
n2yh23qt,632,409,1,7,0,0,0,0,0
Fy8VZklF,633,409,1,6,0,0,0,0,0
3JykqTrm,634,409,1,13,0,0,0,0,0
7YY0hYCG,635,409,1,6,0,0,0,0,0
l9mn7fxE,636,409,1,6,0,0,0,0,0
Q4riwQNO,637,409,1,8,0,0,0,0,0
FAEfzFiD,638,409,1,10,0,0,0,0,0
2YQyFFPm,639,409,1,6,0,0,0,0,0
8JKVmBF4,640,409,3,19,0,0,1,0,1
Qxl3KJ5A,641,409,1,7,0,0,0,0,0
tS42R4lc,642,409,2,7,0,0,1,0,0
C6BGlYy7,643,409,1,6,0,0,0,0,0
KoSr3yrn,644,409,1,6,0,0,0,0,0
tEc1MbEq,645,409,1,6,0,0,0,0,0
lVv9EGPk,646,409,1,6,0,0,0,0,0
esMjfjY2,647,409,5,10,2,0,1,1,0
4nQ4h7Bq,648,409,1,6,0,0,0,0,0
NPthlZXw,649,409,2,7,0,0,1,0,0
O82HBVMn,650,409,1,6,0,0,0,0,0
uA4VDQ6N,651,409,2,8,1,0,0,0,0
tkKbcDPm,652,409,3,11,1,0,1,0,0
idUodVJV,653,409,8,42,0,1,4,1,1
7NuturfN,654,409,1,7,0,0,0,0,0
joNT5MZS,655,409,1,6,0,0,0,0,0
XTUeDiYx,656,409,1,6,0,0,0,0,0
SzasRdKK,657,409,2,9,0,1,0,0,0
8FJFRGBy,658,409,1,6,0,0,0,0,0
KLUCdqtS,659,409,1,6,0,0,0,0,0
QXPD5iTx,660,409,2,14,0,1,0,0,0
hgkYzq84,661,409,1,6,0,0,0,0,0
d5lAvKVv,662,409,7,22,2,1,1,2,0
eHUcTWF2,663,409,1,6,0,0,0,0,0
B1P1SBxS,664,409,1,6,0,0,0,0,0
SmHnItWU,665,409,2,7,0,0,1,0,0
xp0tRc8Z,666,409,12,29,1,0,6,3,1
657gTrDX,667,409,10,32,1,0,6,1,1
4ceSD86H,668,409,2,7,0,1,0,0,0
h01dIHJg,669,409,1,6,0,0,0,0,0
wIPv8q1o,670,409,1,6,0,0,0,0,0
EDLg81s5,671,409,5,13,1,1,1,1,0
IumU3Mfe,672,409,1,6,0,0,0,0,0
QmhycLFS,673,409,1,6,0,0,0,0,0
jMDUVEC2,674,409,3,8,0,0,1,1,0
fpm864nY,675,409,2,6,1,0,0,0,0
41J2ujTd,676,409,1,6,0,0,0,0,0
G0eMPCDh,677,409,2,7,0,0,1,0,0
QuY74XGp,678,409,6,17,0,0,5,0,0
ZFX7TcZO,679,409,1,6,0,0,0,0,0
ACawJJOd,680,409,1,9,0,0,0,0,0
GoQ0paaJ,681,409,5,30,0,0,3,1,0
rsXZYbyN,682,409,1,7,0,0,0,0,0
rjFHfaIl,683,409,6,27,0,0,5,0,0
wmN2xWlG,684,409,1,6,0,0,0,0,0
UCbxZFxL,685,409,9,27,0,3,5,0,0
StrkgHNx,686,409,2,8,0,0,1,0,0
gW7jEr1H,687,409,2,8,0,0,1,0,0
cASnt0z3,688,409,3,10,1,0,1,0,0
kJkrYUAV,689,409,1,6,0,0,0,0,0
vnEgv1b0,690,409,1,6,0,0,0,0,0
Uk4LO4KK,691,409,1,7,0,0,0,0,0
t8wIiP9n,692,409,1,6,0,0,0,0,0
X06o07q2,693,409,1,6,0,0,0,0,0
fOXvTwsB,694,409,3,9,0,1,1,0,0
aFcg1H4m,695,409,3,8,0,0,2,0,0
HgxsN6Rz,696,409,1,6,0,0,0,0,0
LqKtp3qw,697,409,1,7,0,0,0,0,0
rrKzUnzK,698,409,1,7,0,0,0,0,0
jvDvvdSk,699,409,2,8,1,0,0,0,0
bhDEmVrB,700,409,1,13,0,0,0,0,0
XkL13cRj,701,409,6,15,2,2,1,0,0
i9aWv3k4,702,409,4,12,1,0,2,0,0
4dkQaFa6,703,409,1,6,0,0,0,0,0
9d0YE2qQ,704,409,4,26,0,0,3,0,0
8qoMkHJG,705,409,3,8,0,1,1,0,0
HRrQdOOS,706,409,1,7,0,0,0,0,0
qvngV4UJ,707,409,1,7,0,0,0,0,0
yilLK3vy,708,409,1,6,0,0,0,0,0
u7MwdJZb,709,409,1,6,0,0,0,0,0
0sldBfjJ,710,409,1,6,0,0,0,0,0
yKQI6Jqi,711,409,4,10,1,2,0,0,0
NEmaFJBM,712,409,2,7,0,1,0,0,0
M125sxjt,713,409,1,6,0,0,0,0,0
TrQ0Xx0g,714,409,0,0,0,0,0,0,0
P0WpUMQj,715,409,1,6,0,0,0,0,0
193oSpfj,716,409,1,6,0,0,0,0,0
L76cb2Zm,717,409,1,6,0,0,0,0,0
HXtoMmqv,718,409,4,13,1,0,2,0,0
5YSZArkm,719,409,1,6,0,0,0,0,0
JxZPbSAy,720,409,3,18,1,0,0,1,0
4zMKhpjp,721,409,1,6,0,0,0,0,0
qjMZ4jSa,722,409,1,7,0,0,0,0,0
E8597dee,723,409,1,6,0,0,0,0,0
sVjVTtEQ,724,409,0,0,0,0,0,0,0
k82cekmh,725,409,1,6,0,0,0,0,0
BNrtipXh,726,409,3,9,1,0,0,0,1
SEHKPoo0,727,409,3,8,0,1,1,0,0
skvzqDeD,728,409,4,27,0,0,3,0,0
4RQ2gySf,729,409,1,6,0,0,0,0,0
pHoZB638,730,409,3,7,1,1,0,0,0
4RZ5AqQd,731,409,5,14,2,0,0,2,0
cAsJEFHH,732,409,2,26,0,0,1,0,0
te1pfpcc,733,409,5,20,1,1,0,0,2
FUBEbi9j,734,409,9,40,1,3,3,1,0
kZ9bB6cm,735,409,1,6,0,0,0,0,0
65JiNzyk,736,409,6,31,0,0,4,1,0
LzXXxxjp,737,409,1,6,0,0,0,0,0
RimGiTpS,738,409,2,7,0,0,1,0,0
nLYxy3ID,739,409,1,18,0,0,0,0,0
fE4Gp9xf,740,409,1,6,0,0,0,0,0
x4MWFCyy,741,409,1,7,0,0,0,0,0
7rBmTr3x,742,409,1,6,0,0,0,0,0
tuAth5Kh,743,409,1,9,0,0,0,0,0
1d3fVYUS,744,409,1,7,0,0,0,0,0
Eck3UdtY,745,409,1,6,0,0,0,0,0
LHDmtOqz,746,409,2,18,0,0,1,0,0
gT6PolSt,747,409,1,7,0,0,0,0,0
IwrbqtsH,748,409,1,12,0,0,0,0,0
iu0EugjX,749,409,1,6,0,0,0,0,0
OvnwvDqq,750,409,1,2,0,0,0,0,0
O5ZaOggB,751,409,24,66,3,6,10,3,1
MM1CFPIs,752,409,1,6,0,0,0,0,0
18E6SYts,753,409,1,6,0,0,0,0,0
kF9grGVJ,754,409,4,13,0,0,3,0,0
BFXyLyAC,755,409,2,8,1,0,0,0,0
1DtGph4Q,756,409,1,6,0,0,0,0,0
VG941zOy,757,409,2,7,1,0,0,0,0
VmE1VvTC,758,409,1,12,0,0,0,0,0
fJZWiULH,759,409,4,13,0,0,2,1,0
lQ8URizm,760,409,1,6,0,0,0,0,0
q2ArVgbw,761,409,4,12,0,1,2,0,0
PN1I4yTW,762,409,2,8,0,1,0,0,0
DbV8aX4N,763,409,2,8,0,1,0,0,0
Fi1gNowe,764,409,2,8,0,0,1,0,0
bbOuxLCK,765,409,1,6,0,0,0,0,0
Mj3kTleV,766,409,2,8,0,1,0,0,0
gpQixEl7,767,409,1,7,0,0,0,0,0
ElqYjuLB,768,409,1,6,0,0,0,0,0
CmVGnNVo,769,409,1,6,0,0,0,0,0
NcFfCtWu,770,409,0,0,0,0,0,0,0
mxqIYog6,771,409,2,12,0,1,0,0,0
GKJi89pA,772,409,1,6,0,0,0,0,0
zPk0ti50,773,409,1,6,0,0,0,0,0
Vraqh0Cu,774,409,1,6,0,0,0,0,0
rlC1yLmK,775,409,1,7,0,0,0,0,0
vnNSnohe,776,409,1,9,0,0,0,0,0
fBCeUvG6,777,409,1,6,0,0,0,0,0
BtRpL2tp,778,409,1,6,0,0,0,0,0
5qnlbORK,779,409,7,32,1,1,4,0,0
kiHVdpP6,780,409,1,6,0,0,0,0,0
JvTP1z6J,781,409,1,7,0,0,0,0,0
o673BL9N,782,409,1,6,0,0,0,0,0
XRKbFIEu,783,409,1,6,0,0,0,0,0
bqzzwFdF,784,409,1,6,0,0,0,0,0
Ccy3lT4r,785,409,1,6,0,0,0,0,0
2wEhuiC3,786,409,1,6,0,0,0,0,0
I0yBHypt,787,409,1,6,0,0,0,0,0
zzWDVTD8,788,409,1,6,0,0,0,0,0
W3mjoLcF,789,409,3,7,0,0,2,0,0
6Z0210T7,790,409,1,7,0,0,0,0,0
hBXdJUwB,791,409,1,6,0,0,0,0,0
HOhZEgBL,792,409,1,6,0,0,0,0,0
GRjSaZDX,793,409,29,156,4,5,10,4,5
QKGpbWVR,794,409,1,6,0,0,0,0,0
lOKvjstS,795,409,1,2,0,0,0,0,0
hiDiK0L0,796,409,4,14,1,0,1,1,0
AtMFf2JX,797,409,1,6,0,0,0,0,0
QWUWjxYW,798,409,6,18,0,1,4,0,0
sWMToz1J,799,409,1,7,0,0,0,0,0
v9HgtIoZ,800,409,1,6,0,0,0,0,0
mXEUZ6Iw,801,409,1,7,0,0,0,0,0
eltiOKJ7,802,409,2,8,1,0,0,0,0
NNKrp7Sy,803,409,2,8,1,0,0,0,0
Ow7XPey3,804,409,2,9,0,1,0,0,0
M95HGeYS,805,409,1,6,0,0,0,0,0
DghaTIMA,806,409,1,7,0,0,0,0,0
JvwZPHZD,807,409,1,6,0,0,0,0,0
gSjAx6MQ,808,409,1,6,0,0,0,0,0
aCtZWR0p,809,409,3,9,1,1,0,0,0
K8hGd7NF,810,409,1,6,0,0,0,0,0
VXpaxZlk,811,409,1,7,0,0,0,0,0
DNgkq4wq,812,409,2,6,0,0,1,0,0
9KJD1yGF,813,409,3,9,0,1,1,0,0
L2Te4YP1,814,409,1,7,0,0,0,0,0
JhW3F2v0,815,409,1,9,0,0,0,0,0
RqfwKGDg,816,409,1,6,0,0,0,0,0
s6DWbHUx,817,409,3,10,0,2,0,0,0
s4Jt2pYL,818,409,1,6,0,0,0,0,0
Gz4kBdUs,819,409,1,6,0,0,0,0,0
N0JjoTb2,820,409,1,6,0,0,0,0,0
yHpiRchc,821,409,2,6,1,0,0,0,0
VMjm6DNg,822,409,1,7,0,0,0,0,0
DgG3PUZR,823,409,1,8,0,0,0,0,0
KilDrZI5,824,409,1,6,0,0,0,0,0
W9tajeFi,825,409,2,7,0,1,0,0,0
nXRSxo1X,826,409,1,6,0,0,0,0,0
pm7rI96Y,827,409,1,7,0,0,0,0,0
UI8lKij2,828,409,1,6,0,0,0,0,0
2f4VEPZ1,829,409,5,16,1,2,0,1,0
9u9CzMSU,830,409,5,22,0,0,4,0,0
6x5LfpaA,831,409,1,6,0,0,0,0,0
PyhPa8Ry,832,409,1,6,0,0,0,0,0
ueIpqNlR,833,409,4,28,0,1,0,1,1
RMdxUCJt,834,409,1,6,0,0,0,0,0
iDPMmOlw,835,409,8,14,0,3,4,0,0
jgEcYfP2,836,409,1,6,0,0,0,0,0
gLCkl9jX,837,409,1,6,0,0,0,0,0
XPX8Qx9W,838,409,1,7,0,0,0,0,0
trctijQv,839,409,1,6,0,0,0,0,0
ufWNalPo,840,409,2,8,0,0,0,1,0
6bI0XHdS,841,409,1,6,0,0,0,0,0
xaIGCR5e,842,409,1,9,0,0,0,0,0
jhnqoWq8,843,409,1,6,0,0,0,0,0
Wyl0vi9m,844,409,1,6,0,0,0,0,0
2Nwp53Xa,845,409,2,7,0,0,1,0,0
UuAZ3DE0,846,409,1,6,0,0,0,0,0
E6CPBDeL,847,409,1,6,0,0,0,0,0
5puhdDMf,848,409,3,19,0,0,2,0,0
cdpd4lFB,849,409,1,7,0,0,0,0,0
6zsmjEWI,850,409,1,6,0,0,0,0,0
QrLWNl48,851,409,1,6,0,0,0,0,0
0JQFsCba,852,409,1,6,0,0,0,0,0
fYC4Us2H,853,409,0,0,0,0,0,0,0
WAT3hcsJ,854,409,1,6,0,0,0,0,0
KuW66bCW,855,409,1,6,0,0,0,0,0
zCZUHEOL,856,409,2,9,0,0,1,0,0
IvnztKdF,857,409,1,6,0,0,0,0,0
T18kaUBD,858,409,3,12,0,0,1,0,1
i3m1d50N,859,409,1,7,0,0,0,0,0
Gt5YlX8E,860,409,1,6,0,0,0,0,0
ZrdNbYE0,861,409,2,21,0,0,1,0,0
lhKEXOpC,862,409,1,7,0,0,0,0,0
Hl1N8AuH,863,409,1,7,0,0,0,0,0
Ayfz8Aup,864,409,1,6,0,0,0,0,0
9eZu429r,865,409,4,21,2,0,0,0,1
ZeMnkaGq,866,409,1,6,0,0,0,0,0
f7zpTgWH,867,409,1,6,0,0,0,0,0
5KtkrGzg,868,409,1,6,0,0,0,0,0
YzRiHl1r,869,409,11,29,1,1,8,0,0
vEnKDb5K,870,409,2,7,0,0,1,0,0
8lDuwOtp,871,409,1,12,0,0,0,0,0
weDGP8oD,872,409,1,7,0,0,0,0,0
inr0hbjM,873,409,1,6,0,0,0,0,0
rlHvZa1R,874,409,1,6,0,0,0,0,0
gU7IsfZw,875,409,1,6,0,0,0,0,0
bbA9XyZf,876,409,2,13,0,1,0,0,0
gVVyJeQe,877,409,1,7,0,0,0,0,0
uZKt1XIu,878,409,1,7,0,0,0,0,0
RAk7OQxR,879,409,2,8,0,0,1,0,0
qs2zN0YJ,880,409,2,7,0,1,0,0,0
fxA9E374,881,409,1,6,0,0,0,0,0
z7HfioQc,882,409,22,82,0,4,11,3,3
a8HIPEgK,883,409,26,75,4,1,8,4,8
CiFwinjh,884,409,9,36,0,1,5,1,1
EaWFtOfB,885,409,1,6,0,0,0,0,0
PxAkZpzH,886,409,1,6,0,0,0,0,0
Aalcphbq,887,409,2,8,0,0,1,0,0
kIE5cgnp,888,409,1,8,0,0,0,0,0
w3Fajv8I,889,409,1,6,0,0,0,0,0
L2kmQh8S,890,409,1,6,0,0,0,0,0
8yocM82z,891,409,1,8,0,0,0,0,0
WfAieE3P,892,409,7,32,1,0,1,2,2
0H9KjUtj,893,409,3,11,0,0,2,0,0
RsL1uqPz,894,409,1,6,0,0,0,0,0
K9f1pzy4,895,409,2,8,0,1,0,0,0
LrlvQhsO,896,409,1,6,0,0,0,0,0
bIDLQhhd,897,409,1,6,0,0,0,0,0
enNWwzgT,898,409,2,8,0,1,0,0,0
zM5UdL33,899,409,0,0,0,0,0,0,0
ti1lqrEP,900,409,3,7,0,0,2,0,0
bPjJKmP2,901,409,2,7,0,0,1,0,0
w6N0roMX,902,409,2,9,0,0,1,0,0
iBbgh2AO,903,409,7,29,0,1,3,2,0
Oq7P4v4H,904,409,2,7,0,0,1,0,0
kmX9Re3X,905,409,1,6,0,0,0,0,0
JEiT5FZz,906,409,3,11,0,0,2,0,0
WipVFgUy,907,409,1,6,0,0,0,0,0
T8M85aWd,908,409,1,7,0,0,0,0,0
HkYHyFE2,909,409,1,6,0,0,0,0,0
KmDtPqdk,910,409,2,6,1,0,0,0,0
ZDxjwja6,911,409,2,20,0,0,1,0,0
lmv8tnST,912,409,1,6,0,0,0,0,0
mcLLcgdl,913,409,1,6,0,0,0,0,0
VzJE93yJ,914,409,4,25,0,1,1,1,0
Zp3pODqv,915,409,1,4,0,0,0,0,0
JCQq0KH0,916,409,1,7,0,0,0,0,0
A1jzHwvG,917,409,2,6,0,0,1,0,0
C8YO5G1s,918,409,12,45,4,2,3,2,0
O53jmI4w,919,409,1,6,0,0,0,0,0
Amlze1vK,920,409,1,6,0,0,0,0,0
zK7f88Ms,921,409,1,6,0,0,0,0,0
FSPzCGW5,922,409,1,6,0,0,0,0,0
ZYXjvtg7,923,409,5,11,1,0,3,0,0
TFMfoNRR,924,409,9,24,2,0,5,1,0
M9daKgOp,925,409,1,6,0,0,0,0,0
mwEGuzix,926,409,1,6,0,0,0,0,0
1bIFzGrV,927,409,1,6,0,0,0,0,0
46lCiXx3,928,409,1,7,0,0,0,0,0
wRZT3siB,929,409,1,6,0,0,0,0,0
JxEd4Pxl,930,409,2,9,0,1,0,0,0
PDIj1LTE,931,409,3,13,0,0,1,1,0
Tu5bnBGp,932,409,1,6,0,0,0,0,0
HIK6rkkv,933,409,1,20,0,0,0,0,0
QevCUOWn,934,409,1,6,0,0,0,0,0
6qUIN78m,935,409,3,11,0,0,2,0,0
cW2OvrJa,936,409,1,6,0,0,0,0,0
jxg95d07,937,409,1,7,0,0,0,0,0
mtqpKgN7,938,409,1,6,0,0,0,0,0
pDRHaNBI,939,409,1,6,0,0,0,0,0
86OauhCx,940,409,2,14,1,0,0,0,0
GdmBROqf,941,409,1,6,0,0,0,0,0
FZNFaeFm,942,409,2,6,1,0,0,0,0
4Z4N74NY,943,409,1,6,0,0,0,0,0
OvUOJPXK,944,409,1,6,0,0,0,0,0
3WEJiQqg,945,409,1,12,0,0,0,0,0
iUYrAvYy,946,409,5,12,0,3,1,0,0
3jUc6Wd1,947,409,4,17,0,0,1,2,0
HgVK2190,948,409,1,6,0,0,0,0,0
BfsWV7Xs,949,409,9,41,1,1,4,2,0
q4bDDQLV,950,409,3,15,0,2,0,0,0
b7nseOu9,951,409,1,6,0,0,0,0,0
FDrmd3dl,952,409,1,6,0,0,0,0,0
kuusNyNy,953,409,1,6,0,0,0,0,0
mOHMUJyB,954,409,5,41,1,0,0,2,1
AVq0h4nG,955,409,1,6,0,0,0,0,0
lDolgram,956,409,1,7,0,0,0,0,0
ZhF04Oj8,957,409,1,8,0,0,0,0,0
f3QeUbGK,958,409,1,8,0,0,0,0,0
r8Yo0BU2,959,409,2,9,0,0,1,0,0
OA8FFmtw,960,409,2,11,0,0,1,0,0
XasItDeY,961,409,2,6,1,0,0,0,0
3J5eCFWE,962,409,1,6,0,0,0,0,0
l721G8f1,963,409,2,6,1,0,0,0,0
iCoyZ14u,964,409,1,6,0,0,0,0,0
iNok05PG,965,409,1,6,0,0,0,0,0
muIHPltV,966,409,2,8,0,1,0,0,0
kQBn51BB,967,409,2,8,0,1,0,0,0
0oBVwrkj,968,409,3,6,2,0,0,0,0
DUpP6lEG,969,409,1,6,0,0,0,0,0
sukFFVWL,970,409,2,18,0,0,1,0,0
uVWsILHd,971,409,1,6,0,0,0,0,0
LsQjxjrO,972,409,7,27,0,3,3,0,0
Abplnpjt,973,409,1,7,0,0,0,0,0
0sqMSfJQ,974,409,1,8,0,0,0,0,0
txa4nrmM,975,409,15,73,2,2,6,3,1
O0bb1zCO,976,409,7,15,0,2,4,0,0
uJpxSiJA,977,409,2,16,0,0,1,0,0
9RLGNTen,978,409,1,6,0,0,0,0,0
bZoSpWB6,979,409,6,13,0,1,3,1,0
J1WdK8r0,980,409,2,6,1,0,0,0,0
A74NPkfI,981,409,1,8,0,0,0,0,0
nIOoKSsc,982,409,16,66,3,1,7,4,0
6KT6JERM,983,409,1,6,0,0,0,0,0
8hieXjMp,984,409,1,6,0,0,0,0,0
G0DMwoGZ,985,409,1,7,0,0,0,0,0
zrHGpuQ5,986,409,1,7,0,0,0,0,0
QZMevR4q,987,409,1,9,0,0,0,0,0
UtXgUeoQ,988,409,1,6,0,0,0,0,0
fx83Wj2N,989,409,9,28,1,0,5,1,1
8CHn6Lw7,990,409,1,6,0,0,0,0,0
E1rKRlzs,991,409,2,8,0,0,1,0,0
Hy9Cz6AL,992,409,3,16,0,1,1,0,0
hY6uCZ75,993,409,16,42,0,6,7,2,0
ZtE6tI11,994,409,11,41,1,1,6,2,0
NxEibukc,995,409,1,12,0,0,0,0,0
EVzmAgMf,996,409,8,19,0,3,3,1,0
wzAcr9oe,997,409,1,7,0,0,0,0,0
YEpsiU5v,998,409,2,6,0,1,0,0,0
ZKC7RIPQ,999,409,2,12,1,0,0,0,0
VaFl0LOs,1000,409,1,7,0,0,0,0,0
Bi43fvO4,1001,409,1,6,0,0,0,0,0
aXxlRaVo,1002,409,1,6,0,0,0,0,0
ZOiSYARB,1003,409,1,7,0,0,0,0,0
HY1sGBwu,1004,409,6,25,0,0,4,1,0
dfNQIckU,1005,409,5,10,2,0,1,1,0
s10P6Nwd,1006,409,1,6,0,0,0,0,0
uLz2GzSo,1007,409,3,13,0,1,0,0,1
fNTrd5ZH,1008,409,1,6,0,0,0,0,0
womFUmX8,1009,409,1,6,0,0,0,0,0
pDY0niwq,1010,409,1,6,0,0,0,0,0
pXuN06wK,1011,409,1,6,0,0,0,0,0
2kRx16AI,1012,409,1,6,0,0,0,0,0
gR8gRGoC,1013,409,1,6,0,0,0,0,0
IwwO2eur,1014,409,1,6,0,0,0,0,0
FzUTnzlV,1015,409,1,6,0,0,0,0,0
ihI4ddlX,1016,409,1,6,0,0,0,0,0
zlq9xWEK,1017,409,1,6,0,0,0,0,0
i8R9YBC7,1018,409,1,6,0,0,0,0,0
cNVbpHmO,1019,409,1,6,0,0,0,0,0
SH1K2u0a,1020,409,1,7,0,0,0,0,0
izjSLf8M,1021,409,1,8,0,0,0,0,0
Ft1z7nuT,1022,409,1,9,0,0,0,0,0
tfgqjAxm,1023,409,1,6,0,0,0,0,0
Q3J2gVF5,1024,409,3,12,1,0,1,0,0
1WylnEVB,1025,409,1,7,0,0,0,0,0
PfcRcHeG,1026,409,1,6,0,0,0,0,0
5QogpHhg,1027,409,1,6,0,0,0,0,0
cO5AGIUf,1028,409,1,6,0,0,0,0,0
OKPjBmCw,1029,409,2,6,1,0,0,0,0
wJh388gr,1030,409,1,8,0,0,0,0,0
NvNYER2f,1031,409,30,115,3,3,10,8,5
S015F7eL,1032,409,1,7,0,0,0,0,0
KWVtuLx5,1033,409,8,23,2,0,4,1,0
BaXvQxho,1034,409,1,10,0,0,0,0,0
miFgL4fb,1035,409,1,6,0,0,0,0,0
VLZkOJi1,1036,409,2,7,1,0,0,0,0
1S5p6IxX,1037,409,1,6,0,0,0,0,0
nnsJW6Qs,1038,409,17,59,1,2,9,4,0
j1ssErzo,1039,409,1,6,0,0,0,0,0
OQ2Qo1e1,1040,409,1,6,0,0,0,0,0
ZUy1yFRw,1041,409,2,7,0,0,1,0,0
J5LIhEZa,1042,409,1,6,0,0,0,0,0
gm68pmo3,1043,409,13,31,2,3,2,5,0
ZsIR5N3c,1044,409,1,6,0,0,0,0,0
